content;score
Used this app for years but the recent addition of full screen ads is too annoying. Small banner ads or something similar would be much more appropriate for a calendar app. Why would I want to look at an ad for half a minute when it should only take 5 seconds to add an appointment?;0
Overall a great app to replace both Google calendar app and Microsoft Outlook app. Only thing stopping me from purchasing a Pro licence that has super useful and amazing features is the fact that there is no windows desktop app. ☹️;0
I strongly recomment that you will not use this app if you use outlook calendars! Fantastic App but only for those using Gmail. With outlook you will meet various problems.I realized this after purchasing full ap. Also Tasks posiible only by Google Tasks and attachments only Google Drive and Dropbox (One Drive not available)!!! Update: After installing Blue Mail app, syncing is working smoothly... Please give solution for outlook users and add outlook tasks. If bluemail could it then yo also do;0
"2 many ads. I used this for 4 yrs and 2 cell phones no problem. I used to brag about this app lol. Miss me with the excuses about why things changed(""it helps maintain the app""). You weren't making enough and sold out I respect it but I guess I gotta do the same. ✌️ Peace out and good luck. To all those looking for a better app ""Simple Calender"" over @ simplemobile tools. I hear great things.";0
"meh I left the ""meh"" on 2/2019. Today is 3/2020. While the calendar is ok, the ""themes"" never change and, really, are not anything of interest. They really need to be completely changed. Also, color coding helps me keep track of a lot of things I have going on...the measley 7 or 8 colors they have are TOO FEW & what?! No pink?? (A nice hot pink so it will stand out). I mean, idk, I'm still just meh... 😕";0
Have been using this app for years and have loved it. However, a recent update that includes full screen ads alsolutely kills it. I do appreciate that the developer has kept the app clean and free for the last few years. But with full screen ads, NO, sorry.;0
Been using for years. Just about to delete due to the full screen lengthy ads that not only appear when I add an event, they pop up when I'm using other apps. Did a scan using an ad detector app and Business Calender is the culprit. Shame as pervious ad style was OK, this is ridiculous though.;0
It was good until they introduced long adverts every time you add an entry.... How to annoy your users ! I won't be forced to pay... I have given good feedback in the past and good feedback encourages others to pay now you have decided to make the free version really annoying to use you are creating bad feedback! Good luck;0
The free version was great until now, but since they added advertisements to it (e. g. forced to watch an ad after creating an appointment) I cannot recommend it anymore, it is absolutely annoying, the Google calendar is the better alternative now.;0
Since recent update adverts make the free version absolutely unusable! I understand some adds have to be in the free version, but full screen adds are very disruptive in a calendar app when one needs to work quick :/ ..otherwise the functionality it great;0
It's just a basic normal calendar. Nothing special about it. But now for some reason it no longer shows holidays. Not even the kost common known ones world wide. Such as Christmas or even new years;0
I have had this for years and even have the pro version. Today the application is staying I do not have pro, when I go to on app purchase it even detects purchased but will not give access to pro features.;0
"A few months ago it started to fail to sync with my employer Exchange server. I used to make it work manually, but now it doesn't work even if I ""sync now"".";0
Really useful...untill you added ads. Now they interrupt what you're doing within the app and they are really frustrating. Were introduced a few months ago I think...such a shame;0
Advertisement is annoying frequent, and increasing. I uninstalled after couple of years usage.;0
Really disappointed with the full screen adverts now taking over this otherwise great app. Will be uninstalling and choosing another alternative app (there are plenty) big mistake by the developer!;0
What happened? Ever since the last 2 updates all my recurring monthly appointment show up for 2 months and then disappear. So now I can't rely on this app to remind me of bills.;0
New version and now I have to wait 30 seconds and watch an ad! Just wanted to take a look at my schedule today. This is unacceptable! 30 seconds!;0
Suddenly, again (it has happened before), the widget is empty. I keep refreshing, but the entries vanish.;0
Used to be good, but recently it shows full screen ads which cannot be turned off;0
After an update started showing really annoying full-screen ads. Been using it for quite some time. Will uninstall;0
I love this calendar but a few monthly ago they started adding pop up advertisements when I add an item to the calendar. Very disappointing;0
Recent update causes the widget to crash every time I go to my homescreen (on a pretty common Samsung tablet).;0
I liked this app and used all the time. But popping up ads are now annoying me so much... I'm considering an alt calendar app;0
Calendar works fine, but the adds that can't be skipped are making me furious.;0
No longer the calendar i use since the intro of annoying ads and video ads... Uninstalled;0
"Multiclick spam to ""encourage"" upgrading to pro version.";0
The ads are to loud and in your face.;0
Please remove the annoying and intrusive ads!!;0
Migrating to a new phone was completely messed-up. All my tasks were changed to all day tasks and all appointments hours were lost! Unacceptable errors!!! Calendar can not be deleted - error 'check your internet connection' despite of the fact there was a connection. I use PRO version - meaning I bought it.;0
Loved this app for years. The new full screen ads with no skip option is ridiculous and will likely drive me away. I understand the need for ads but this is too far and I have no need for any of the pro features so I will not pay for it when I can use a different app for free that doesn't block my productivity. I used to recommend this app to anyone who asked but now I won't.;0
I have to agree that the full-screen time-draining ads are not viable for a Business Calendar, regardless of the reasoning behind it. By all means, keep the small rolling ads along the bottom of the screen or alternatively charge a more reasonable fee to go pro. £6 is not an option when there are so many other options out there, such as aCal (which I used to use before BC and am now reverting to)... I'll keep an eye on Business Calendar though because, if you change the ad situation or make the pro price more reasonable, I'll certainly be back!;0
It started strong then the ads were a bit much but it's free and I was thinking about buying it. Then… Events that are clearly on my Google calendar stopped showing. Suddenly. Yes they’re still on Google and show on that app. I don't like that app but I might be stuck with it. I'm sorry this didn't last but I am glad the problem developed before I bought it.;0
I've loved using this calendar for years. My favorite feature is the bar view in the month calendar. I haven't found any other calendar app that does it this well. But recently they ruined the free version by showing full-screen pop-up ads that play for up to 15 seconds before you can get back to your work. I may have paid for the full version before they did this, but not now. If they're going to force uses to pay up $7 to remove such intrusive ads, I'll just move on to another app.;0
I'm changing my rating from 5 to 2. I've used this app for many years and I love it. It's a great app! But they have recently added add on videos (skippable but still 5 seconds long.. ) after you've created or closed an event in your calendar app. It's really annoying and disgusting because you don't have time watching adds when you want to add a couple of events everyday in you schedule... You've went to far Business Calendar 2...;0
I have used this awesome app for 3 years at least. Sleek, convenient, powerful. But the recent updates just bring more and very intrusive ads. If that is not reverted soon, I will have to change app. Pissed by how awesome app become awful because someone wants to make money out of other's great job. And thanks for your copy pasted answer 🙏;0
I used to love this app but they made the ads much more intrusive, taking over the full screen with countdown timers any time you do anything. I guess I'll go back the regular Google calendar app. Reply to developer: that'd be great if you remove the terrible ads. For now I'm uninstalling and checking out other calendar apps.;0
Would've been 5 stars but the new full size ads make efficiency impossible. Those kind of ads are fine when you're playing other games, but stopping what I'm doing in a completely un related app is unacceptable. I understand the banner ads to keep it running, but the full page delayed ads pushed it too far.;0
"Lately the ads have doubled in frequency, have become full screen, noisy and more difficult to close, while the overall usability have decreased. Quite shame. And before telling the ""it's free"" slogan, think that annoyed people will delete, not buy.";0
I used to really love this app as it provides a Todo list widget that can show a lot of Todo list items compacted into a very small space. However it has started showing full screen ads when adding new items so I'm going to be looking for a replacement.;0
I used to love this app. It worked flawlessly for me and it was my go-to calendar app. However, recently I am having trouble where it does not sync anything other than my single Outlook calendar, with my other calendars being visible from my phone, but not having the events also populate on my laptop. This is a huge problem for me and definitely a deal breaker. If this can't be resolved I'll have to start looking elsewhere for a calendar. It still is a nice calendar app, but if you want seemless integration between your phone and your laptop, look elsewhere.;0
There are full-size ads that block your entire screen. Incredibly disruptive and I don't want to reward that by buying pro. There are other calendar apps out there that don't deliberately disrupt your productivity.;0
Its the best callendar ive used. But letely its been freezing a lot, and its annoying because i use it a lot. Pls fix the freezing. Edit. 6months have passed and this is still freezing. Why? I use my calendar a lot, so i cant keep using this.;0
After the last update I had to clear the cache & data, clear the cache partition, then lose all my events to stop the double notifications/reminders. This has been a great app for many years and this is the first time I've had trouble with it. It was a pain to go through all that to fix it but that's how much I like this app. I have a Galaxy S9+ with latest IO update. UPDATE: No matter how I set my reminders, the maximum # I could get it to alert was two. I gave up & went back to BC Pro. Ugh!;0
I thought BC2 was going to be very good for my multiple personal projects. It looked well developed, and at first its help looked good.  But I had to abandon it because its help turned out to be useless -- it never mentioned any issue I needed answered as a learner of the program.  Thus I just could not learn the program.  The help may be better for other people.;0
"Checked out this app in my quest to find a good solution for combining calendar events and tasks into a single, scrollable homescreen widget. --- Unfortunately, although the app has the option to repeat a task ""from the completion date,"" the functionality is broken.  For example, I scheduled my test task on a Tuesday and set it to repeat every week from the completion date. The app forced there to be a day of the week listed in the repeat schedule, so that it would say something like ""repeat weekly on Thursday on completion date."" --- Now, having a day of the week and also ""from completion date"" makes no sense, so I was curious what the app would do. I set my Tuesday task to repeat every Thursday from completion date and checked it off on a Sunday. The app should have rescheduled the task for the following Sunday, but it didn't. It scheduled it for the following Tuesday and completely ignored the ""Thursday"" and the ""from completion date."" --- Sorry, Business Calendar 2, but that's just not going to work.";0
"Main issues to solve: 1) in the icon app there isn't the indication of current day. Would be very useful to have it instead of the standard BC violet icon 2) there isn't the possibility to set two different time zone in the fields ""from"" and ""to"" in the same event. It would be very useful to set fights event with different time zone. 3)the location link should be synchronised with Google maps results, not with the contacts, in order to have the right response for the addresses. Please update";0
"I used to love this but now I need to pay an insane amount or have both the Pro and free versions both on my phone. ""If you already have purchased the old Business Calendar Pro, you just have to keep it installed on your device to activate all the pro features of Business Calendar 2. Unfortunately we have no possibility to automatically check, if you are a pro user of BC 1. We can only check, if the old BC Pro app currently is installed on your device. """;0
it was good until the recent updates. i installed this app because of its widget. however, the recent update destroyed everything that i have customised. there are a lot of setting to make the widget looks good but the update limited the setttings. i event went all out in purchasing the app thinking it could be like it used to be, maybe i can change it back with unlimited setting, but it's not as good as before. im disappointed;0
It was good but I guess Google is sabotaging it, so I lost a couple of notifications. Removed it and started using Google calendar and notifications are now ok. Sorry.  I have uninstalled the program since I missed an important appointment I can no longer trust it.  Probably the solution you provide works, but I think it you should force the user to check those settings on start so one doesn't miss appointments.;0
"This app just ""disappeared"" two of the recent events I listed in, both weddings. Luckily I thought of rechecking a day after inputting them. This has happened a couple of times already. Too unreliable for work appointments, I might get fired when I rely on this app's widget for work appointments. Close to uninstalling, after I check out a good replacement";0
This app worked well for a year. Had ads, but I was fine with that. The latest update made the ads much bigger, appearing in the task sidebar instead of banners at the top and bottom. I was annoyed but tolerated it. Then today I got a full screen video add that I couldn't close until it was through. That's too much. Deleted. Reply to reply: I know I can pay to get them removed but I don't want to support a company that pushes an update with full screen video ads you can't close.;0
"Very nice app with a bad drawback: today's repetition for a recurring task will not appear unless I mark yesterday's task as done! Here's how this is very bad for me:  - I have many recurring daily tasks, and it's a very tedious job to mark all my recurring tasks as done, even those that were NOT done! It gets much worse if I don't use the app for a few days! Then I have to mark all recurring tasks as done for every and each previous day!!!!  - The app forces me to record false information! A task that was not done on a specific day, should stay there as NOT done, and the recurring task should be generated for the following day.  - You have only 3 options for a recurring task: 1) to mark it as done in order for it to appear on the following day. 2) not to mark it as done, and it will never ""recur""! 3) to delete, and it disappears, and naturally, it will never ""recur""!  A recurring task should recur, regardless of marking or not marking the previous repetition as done!";0
The interface is incredible! It's the perfect organizational app I've always been looking for. This is all overshadowed for me however by the fact that it is automatically attached to your email with no way to remove it. I would use this app daily if it would just exist in it's own bubble without needing to grab onto 3+ emails. Minor complaint but it really turned me off from the app, and if I had known this I would not have used it in the first place.;0
Would have been nice to explore more features without having to go pro right out of the gate. I'm not down to pay for something that supposedly works without trying it for myself. Could have easily enabled more options that entices the user other than the bare bones vs. I'll stick with Google for the time being;0
Actually it is a good calendar app, but on Android 10 Google calendars cannot be synched without the Google Calendar app installed on your device. You have to sync your calendar by another calendar app, or all your BC2 events will stay on your local device only. So this means, that another calendar app is required to use this calendar app, which makes this app useless at the moment. I am waiting for a fix.;0
This is by far the best out there but it is not reliable because if i get a new phone for whatever reason the data will not transfer to new phone (data will be lost or i will not have time to set the settings and input previous data in new phone )and that is only reason i cant trust this app. I am very upset that one flaw kills a very good app. Anyone that uses a calender heavily knows the trouble of my example. Again, by far it is a very very good calendar app.;0
App works good. But with the latest update, 25 seconds of ad.. for adding an appointment. Not recommended after the update.;0
I loved this app until the latest update. Full screen ads that you can't cancel are just too annoying. I'm outa here..;0
Use to love this app as I've had it for well over a year. Just recently it magically deleted all my appointments with no way of getting them back. Tried everything from resetting to reinstalling no resolution. I paid for the app so was a little disappointed that I have to look for another app and reenter all my appointments (20+ a day);0
Doesn't sync properly anymore. Have been using the free version of this calendar app with my Google calendar for years without problems. But for the last half year or so, the appointments don't sync, the invites don't get sent. It has become unusable and unreliable. I have had to switch to the Google calendar app now.;0
Loved it untill recently when it started playing adds eveytime i put in an appointment. Now ill have to get a new calender app after years of using it and loving it. Too bad.;0
Loved this app, but recently noticed I really was't hearing the audio from notifications and for some unknown reason, although the notification volume for the pro version sounds loud at 100% system volume for notifications, this version (BC2) sounds half as loud, if that, to the point it's unusable because I rarely hear them. UPDATE: Just realized that for some odd reason BC2 calendar notification volume is mapped/linked to Ringtone volume and I had that lower than half volume. Please fix this.;0
Buggy as hell. Keeps duplicating events when I edit them leaving me with the old version and the new side by side. I keep deleting the old one and it keeps coming back. I'm irritated and I'm going to look elsewhere now. I loved the original business calendar but after giving it more then a fair chance this version is a no go.;0
Using Google Pixel 2 and paid for full version...sometimes the day on the calendar doesn't update. I dont want to have to restart my phone everday. A workaround would be to press the refresh button on the calendar, but i dont like having to do that every day.;0
Great app, but it just syncs to my google calendar making it redundant. I wanted to use this for nonpersonal task and keep it separated. While using the App I get 40 notifications because it updates my personal calendar as well. I gave 2 stars because otherwise the functionality and UI is really nice.;0
"Does not sync. If i enter an item in the agenda. It does not sync with the widget. Sometimes it takes a whole day before it is visable in the widget. In the widget only 2 items are visable. The rest keep saying ""loading"" for days now. Even if i manually sync.";0
Overall it's a great app that I use every day but what I truly hate is I paid for the full version and since I have 3 Google accounts in my phone no matter what instructions I'm given by the developer it doesn't recognize I bought it because it defaults to the wrong account. If they fix and let me select correct amount I'll bump my rating back up. Should have an option. Sad;0
Don't like it much Event, Task, Favorites at the bottom confusion. Entering data is tedious too selected hide for completed task it may have deleted them. Need simple customization features and I HATE the computer time task settings which it uses. pros easy to read overview. Thx. mbf;0
The app is not working well since the latest update (2.37.0): the app crashes a lot when creating or editing tasks, the reminder for tasks and meeting are not working (notifications are enabled), so that makes the app useless. Reinstalling the app doesn't solve anything.;0
WHY DO notes dissapear? I pun something today and tomorrow it doesn't show up at all!!!!!!!!!!!!!!! To Answer:1)Yes 2)local 3) i go in the App-Month View-click on day box-write details+hour/all day.save.Then it shows up in the app and widget for a few hours and then it's gone .4) i have a stable internet connection . What should i do?;0
hi, i am not able to use the paid version to full. Kindly help me. the help and feedback is not loading itself.;0
Would be great but almost everything you need to customize it when you first install it is pro only. You can't customize font settings - it's pro. You can't import old calendars - it's pro. How am I supposed to start using your app then?;0
aCalendar > Business Calendar > Tiny Calendar > Tick Tick Pro aCalendar's design, featurr and logic is from 2004 Business Calendar is better but still stupid and feels like from 2010 Tiny Calendar really improves from the 2 above. Nice modern design and good drag/drop feature but still suffers the same wrong logic and bad design as Business Calendar. Tick Tick is the modern calendar that wins because its designed with modern logic designed with proper modern features. Less touchpoints and jus;0
better than Google calendar but has bugs/for example it keeps restoring deleted events after i delete them/i cleared cache memo and restarted phone/useless/still the same banana. update/yes i did remove Gmail account but no use/it seems a bug between localhost and oppo accounts as it shows both colors for the same birthday/btw i tested removing oppo account or localhost then i get a bug free part of the calendar but it bugs again after that part. update/yes 2 entries but for a certain period.;0
first time opening good experience. Everything from google calendar was synced, then stacked up my events for the day. Opened the app a few hours later and absolutely everything was blank. And you have to pay $7 to be able to drag and drop your events.;0
First I liked the free version but after a while it got annoying with all the advertisements;0
There's no option to remove time rows in the widget, only an option to remove the time bar which is kinda pointless. Was hoping for a simple layout for the widget to display only days (7 days) without all those crowded rows of time displayed. Would otherwise give it a 5 star.;0
This an amazing calender, my only problem was I was looking for a calendar for solely for my business , because this app you must sync your calendar it becomes useless because now you have your personal calendar mix with business. Useless for that purpose I can just use my Google calendar.;0
Every entry gets copied so I end up with 2 of everything, one in the color I designate and the other in the standard color. If I delete 1 I loose both. I used this calendar for years for my business and loved it but the latest update killed it.;0
Office 365 integration doesn't work, so it's basically useless as a business calendar. As a private calendar I don't see any big improvement over Google calendar,but it's not worse either.;0
Great App with one major flaw. When entering addresses and selecting from the drop down options, the house # disappears and leaves only the street, city, and state without the actual house or business number. This is a huge problem for me.;0
Good - the only thing it has that isn't on my Samsung cal is Agenda view. Crappy- My SCal has dark mode. BusCal - you can basically F off if you're vision impaired. Font size & dark mode are paid only. Not fun to test drive in the bright white light. UNINSTALL...;0
In response to ur reply... the reminders literally disappear. As though a person has gone into my calender 15 mins later and deleted the reminder set to 0 mins before event.;0
Too many ads! I used to like this calendar. See my original rating below. ..... This calendar does everything I need it to do and I enjoyed this app on my Galaxy S7 phone. Now I have an S10. Only some content will sync. Is there an S10 version I don't know about? Thanks for your help.;0
I loved this calender but it's really disappointing how often I add something and the next day it's disappeared.;0
Took more than 3 years, but they've finally managed to get BC2 to a similar perhaps even better level than the original. 3/10/2019.. update. Unfortunately, usability is severely compromised. Busy calendars are almost unreadable unless in day view. Tap to create appointment can drop you in very strange time slots (10:05 or 14:40). Clock to set times is backward step from BC1 which is BY FAR the best way to set times on a calendar. I like the auto link to contacts in bc2. 2 line favorites bar pls.;0
Migrating to a new phone was completely messed-up. All my tasks were changed to all day tasks and all appointments hours were lost! Unacceptable errors!!! Calendar can not be deleted - error 'check your internet connection' despite of the fact there was a connection. I use PRO version - meaning I bought it.;0
The new adds system is getting really annoying. Ads were a footnote in previous versions... now they interrupt what I'm doing ... really frustrating;0
Good app which I have been using for years, but recently full screen ads started appearing that can't be removed and the app has to be killed from task switcher before can get back to calendar!;0
Ads are becoming really invasive and you have to wait at least 5s each time before you can skip, see another ad, then come back to the calendar. Not inclined to buy pro with such bad user experience... Edit : And most people use a calendar app once or twice a day, so I guess dev are aiming for maximum ad visibility... I know nothing is free but this is annoying, and it's video ads for silly games. I guess I'll uninstall soon..;0
4k 7g8 0 3rd v of. Uhuh;0
Advertisement is annoying frequent, and increasing. I uninstalled after couple of years usage.;0
I've used paid version for years and it's been great except for the occasional glitch, usually solved by reinstalling the app. But now an event is suddenly just not showing up. I've checked everything, tried sync, install/uninstall, change color of event, toggle bottom menu tabs, checked which calendar it's on, checked if event shows on google calendar app, etc. But no, the issue is with business cal. I would have completely missed this important event if I hadn't checked my calendar on my laptop. Please fix this, a calendar that skips events is useless.;0
This is app is something that I use only because I cannot find something better to fit my scheduling needs. The amount of bugs in the app and the amount of ads I have to sit through is beyond annoying. Not sure why they keep pushing for me to purchase something that consistently screws up because of the bugs. The biggest bug being adding in birthdays or anything that has a date, as instead of putting the date I requested it will put it a day behind or a day beforehand.;0
Great app that now has intrusive full screen ads, ugh;0
It's working, but the ads are getting really annoying.;0
Frustrated - Popup ads have become a nuisance. Far too many. I can no longer recommend this app.;0
UPDATE #3 06/05/2020 ADS-ADS-ADS FULL SCREEN, AUTO-PLAY ADS w/ noise 1st Review: Many INTRUSIVE POP-UNDER links open browser subjecting us to crazy ads 12-12-18 Reply to DEV's The POP-UNDER ADS happen upon selection response to your APP message related to the action taken within your APP. I am NOT ACTIVELY SELECTING an AD. I am NOT PASSIVELY SELECTING an AD. I am NOT ACCIDENTALLY SELECTING an AD. This is either a BUG or INTENTIONALLY DEVELOPED annoyance.;0
I really liked the app but now I'm going to have to find something else. They have started to have pop up ads that are very disruptive. I was in a meeting and I had to put in an event in the calendar when an ad popped up and started blaring music and I couldn't close it until the ad was finished. It was very inappropriate. It is now totally unsuitable for a business calendar with these ads. I was fine before when the ads were unobtrusive.;0
It's just a basic normal calendar. Nothing special about it. But now for some reason it no longer shows holidays. Not even the kost common known ones world wide. Such as Christmas or even new years;0
1) create 80 000 events to several exchange calendars ... Story continues: I installed several other calendars. Few of them didn't cause any problem. Google Calendar. Very smooth, no any ANR. Agenda+ no ANR. So - for everything is responsible Nine. Yes sure. The same way is Nine responsible for neverending resizing font of week widget isn't it? Still one thing - making event colour without additional identification to which calendar event belongs it is confusing.;0
This calendar was great until the ads. They are out of control, you can not go back, the x button does not work, and they are way more often than ever 18hrs as stated by the maker. If you can get past the crazy ads then its great but, I am over it and can't handle it anymore.;0
Overall a great app to replace both Google calendar app and Microsoft Outlook app. Only thing stopping me from purchasing a Pro licence that has super useful and amazing features is the fact that there is no windows desktop app. ☹️;0
Loved it at 1st and then it started going weird. Even though I purchased a lifetime I purchased it a second time hoping it would clear up the issues and it only made it worse. Tried to reach out to customer service and they weren't very helpful at all. Then you post and say that I only contacted customer service once? It was actually over 4 times I contacted you via email and most the time the e-mails I got back were so difficult to Understand and varied in suggestions that Didn't work.;0
What good is a calendar app if it deletes whatever it chooses to? I have used this app for years. But this last year, I have lost dates that were important for me to remember. Birthdays, anniversaries, weddings, trips, family historical events i wanted to remember pick something. This app has chosen to just drop it from my calendar as if I never even put it in. I would have given it 1 star. But it has kept some things. Looking for new, more dependable calendar app.;0
I liked this app and used all the time. But popping up ads are now annoying me so much... I'm considering an alt calendar app;0
The app itself is great, but they've started adding unskippable ads. It locked my phone and forced me to go through an ad disguised as a video game where I had to shoot criminals just to make an appointment. I had no problem with static ads to support the developers, but locking my phone until I played a dumb game ruined the app for me.;0
Suddenly, again (it has happened before), the widget is empty. I keep refreshing, but the entries vanish.;0
The ads are to loud and in your face.;0
Really useful...untill you added ads. Now they interrupt what you're doing within the app and they are really frustrating. Were introduced a few months ago I think...such a shame;0
New version and now I have to wait 30 seconds and watch an ad! Just wanted to take a look at my schedule today. This is unacceptable! 30 seconds!;0
Calendar works fine, but the adds that can't be skipped are making me furious.;0
I strongly recomment that you will not use this app if you use outlook calendars! Fantastic App but only for those using Gmail. With outlook you will meet various problems.I realized this after purchasing full ap. Also Tasks posiible only by Google Tasks and attachments only Google Drive and Dropbox (One Drive not available)!!! Update: After installing Blue Mail app, syncing is working smoothly... Please give solution for outlook users and add outlook tasks. If bluemail could it then yo also do;0
I love this calendar but a few monthly ago they started adding pop up advertisements when I add an item to the calendar. Very disappointing;0
What happened? Ever since the last 2 updates all my recurring monthly appointment show up for 2 months and then disappear. So now I can't rely on this app to remind me of bills.;0
"2 many ads. I used this for 4 yrs and 2 cell phones no problem. I used to brag about this app lol. Miss me with the excuses about why things changed(""it helps maintain the app""). You weren't making enough and sold out I respect it but I guess I gotta do the same. ✌️ Peace out and good luck. To all those looking for a better app ""Simple Calender"" over @ simplemobile tools. I hear great things.";0
hi, i am not able to use the paid version to full. Kindly help me. the help and feedback is not loading itself.;0
I'm changing my rating from 5 to 2. I've used this app for many years and I love it. It's a great app! But they have recently added add on videos (skippable but still 5 seconds long.. ) after you've created or closed an event in your calendar app. It's really annoying and disgusting because you don't have time watching adds when you want to add a couple of events everyday in you schedule... You've went to far Business Calendar 2...;0
It was good until they introduced long adverts every time you add an entry.... How to annoy your users ! I won't be forced to pay... I have given good feedback in the past and good feedback encourages others to pay now you have decided to make the free version really annoying to use you are creating bad feedback! Good luck;0
Pls give us dark theme cost-free so my eyes won't die using this app;0
I have had this for years and even have the pro version. Today the application is staying I do not have pro, when I go to on app purchase it even detects purchased but will not give access to pro features.;0
"A few months ago it started to fail to sync with my employer Exchange server. I used to make it work manually, but now it doesn't work even if I ""sync now"".";0
"meh I left the ""meh"" on 2/2019. Today is 3/2020. While the calendar is ok, the ""themes"" never change and, really, are not anything of interest. They really need to be completely changed. Also, color coding helps me keep track of a lot of things I have going on...the measley 7 or 8 colors they have are TOO FEW & what?! No pink?? (A nice hot pink so it will stand out). I mean, idk, I'm still just meh... 😕";0
It started strong then the ads were a bit much but it's free and I was thinking about buying it. Then… Events that are clearly on my Google calendar stopped showing. Suddenly. Yes they’re still on Google and show on that app. I don't like that app but I might be stuck with it. I'm sorry this didn't last but I am glad the problem developed before I bought it.;0
The app doesn't sync after making changes on my Google calendar, even after hitting the sync now on the app;0
UPDATE: I know it's a one time fee as stated, that I had already paid. Same acct now I don't have pro. I've had it for a while now and had purchased the pro version right away. My reason for giving 2 star now is all of a sudden it tells me I do t have the pro feature anymore that is supposed to be a 1 time payment. 😠 Also, if there was a desktop version that would be majorly useful! Disappointed that I would have to pay for pro again if I wanted to continue those features.;0
I have used this awesome app for 3 years at least. Sleek, convenient, powerful. But the recent updates just bring more and very intrusive ads. If that is not reverted soon, I will have to change app. Pissed by how awesome app become awful because someone wants to make money out of other's great job. And thanks for your copy pasted answer 🙏;0
Been using for years. Just about to delete due to the full screen lengthy ads that not only appear when I add an event, they pop up when I'm using other apps. Did a scan using an ad detector app and Business Calender is the culprit. Shame as pervious ad style was OK, this is ridiculous though.;0
Have been using this app for years and have loved it. However, a recent update that includes full screen ads alsolutely kills it. I do appreciate that the developer has kept the app clean and free for the last few years. But with full screen ads, NO, sorry.;0
Was and is a great app. Used it for years, But now the fullscreen ads are an immediate turnoff. Small ads down the bottom were fine, but forcing me to sit through a full screen ad till the timer runs out is a HUGE NO for me. Uninstalling cos there are plenty of other free calendar apps around that don't force you to wait through adverts.;0
55 o;0
First I liked the free version but after a while it got annoying with all the advertisements;0
Its the best callendar ive used. But letely its been freezing a lot, and its annoying because i use it a lot. Pls fix the freezing. Edit. 6months have passed and this is still freezing. Why? I use my calendar a lot, so i cant keep using this.;0
Nice widget, and I don't mind a few ads, but persistent ads are annoying. When I get annoyed, I tend to rather go somewhere else, than becoming a paying customer.;0
Used this app for years but the recent addition of full screen ads is too annoying. Small banner ads or something similar would be much more appropriate for a calendar app. Why would I want to look at an ad for half a minute when it should only take 5 seconds to add an appointment?;0
"Multiclick spam to ""encourage"" upgrading to pro version.";0
How do i go pro does this app only work with facebook I dont have face book.;0
Please remove the annoying and intrusive ads!!;0
The free version was great until now, but since they added advertisements to it (e. g. forced to watch an ad after creating an appointment) I cannot recommend it anymore, it is absolutely annoying, the Google calendar is the better alternative now.;0
What I love is that I can make multiple calendars with the same account. What are some Major problems? 1. My events are not inviting or showing up on the calendars of the people who I include in the event. Sending a text message link doesn't work either. 2. I have had events disappear from my calendar without explanation. Never had this issue with any other calendar and being a person with a Very busy schedule and multiple schedules to adhere to... This is detrimental. P.S. I paid for premium;0
Really disappointed with the full screen adverts now taking over this otherwise great app. Will be uninstalling and choosing another alternative app (there are plenty) big mistake by the developer!;0
After an update started showing really annoying full-screen ads. Been using it for quite some time. Will uninstall;0
Used to be good, but recently it shows full screen ads which cannot be turned off;0
Best free calendar app I've used, syncs with Google and outlook calendars...... ....Edited from 5 to 2 stars...the video ads are too painful. I've already read the default reply to the other reviews complaining about this. I know the fee is low and one time...I promised myself I'd get the paid versions of all the free software I use once I'm not on student income. But I'm not rewarding this painful ad practice by going paid. I will pay for a different calendar.;0
Since recent update adverts make the free version absolutely unusable! I understand some adds have to be in the free version, but full screen adds are very disruptive in a calendar app when one needs to work quick :/ ..otherwise the functionality it great;0
No longer the calendar i use since the intro of annoying ads and video ads... Uninstalled;0
Recent update causes the widget to crash every time I go to my homescreen (on a pretty common Samsung tablet).;0
I used to love this app but they made the ads much more intrusive, taking over the full screen with countdown timers any time you do anything. I guess I'll go back the regular Google calendar app. Reply to developer: that'd be great if you remove the terrible ads. For now I'm uninstalling and checking out other calendar apps.;0
You can't set a location by name, only address. Yes I tried setting my location manually, like that would be at all useful. Do you even understand what I'm saying? I CANT TYPE IN LA FITNESS AND GET AN ADDRESS. It will just send me to whichever is closest. Setting my location wouldn't help, it would just send me to the closest one to my manual instead of one that may be further... Worthless.;0
Wonderful app with nice visual hierarchy, but now ads take over the entire screen;0
I have to agree that the full-screen time-draining ads are not viable for a Business Calendar, regardless of the reasoning behind it. By all means, keep the small rolling ads along the bottom of the screen or alternatively charge a more reasonable fee to go pro. £6 is not an option when there are so many other options out there, such as aCal (which I used to use before BC and am now reverting to)... I'll keep an eye on Business Calendar though because, if you change the ad situation or make the pro price more reasonable, I'll certainly be back!;0
Would've been 5 stars but the new full size ads make efficiency impossible. Those kind of ads are fine when you're playing other games, but stopping what I'm doing in a completely un related app is unacceptable. I understand the banner ads to keep it running, but the full page delayed ads pushed it too far.;0
"Lately the ads have doubled in frequency, have become full screen, noisy and more difficult to close, while the overall usability have decreased. Quite shame. And before telling the ""it's free"" slogan, think that annoyed people will delete, not buy.";0
It works! Does what it's supposed to do, although I don't require any features other than setting an appointment/event, and being reminded of it. Unobtrusive, even when using it as a free version only. I'll probably upgrade to PRO just to reward the developer. Edit: The new 30 second ads really screw this up.;0
